scale,variant,method,preference,cost,risk,normalized_cost,normalized_risk,weighted_objective_raw,weighted_objective_normalized,weighted_objective,feasible,violation_count,runtime_seconds,train_time_seconds
small,hybrid_transformer_fc,PPO,0.25_0.75,1636.43025,10.024564871890627,1.0102333886262702,0.9051389272118702,416.62598615391795,0.9314125425654702,0.9314125425654702,True,0,1.0388852000469342,94.25266120000742
small,hybrid_transformer_fc,PPO,0.00_1.00,1553.2372500000001,10.506100350409186,0.9588750454888313,0.9486177726291817,10.506100350409186,0.9486177726291817,0.9486177726291817,True,0,1.3325953999301419,94.25266120000742
small,no_preference_token,PPO,1.00_0.00,1351.70725,12.226760047963795,0.8344625721739115,1.103979735232507,1351.70725,0.8344625721739115,0.8344625721739115,True,0,1.1053573000244796,95.85547360009514
small,no_preference_token,PPO,0.75_0.25,1351.70725,11.52236540627757,0.8344625721739115,1.0403784698950507,1016.6610288515693,0.8859415466041962,0.8859415466041962,True,0,1.0411058000754565,95.85547360009514
small,no_preference_token,PPO,0.50_0.50,1453.33525,10.575552363908418,0.8972015730077758,0.9548887401768776,731.9554011819542,0.9260451565923267,0.9260451565923267,True,0,1.158294500084594,95.85547360009514
small,no_preference_token,PPO,0.25_0.75,1636.43025,10.024564871890627,1.0102333886262702,0.9051389272118702,416.62598615391795,0.9314125425654702,0.9314125425654702,True,0,1.2425689999945462,95.85547360009514
small,no_preference_token,PPO,0.00_1.00,1636.43025,10.024564871890627,1.0102333886262702,0.9051389272118702,10.024564871890627,0.9051389272118702,0.9051389272118702,True,0,1.0592175999190658,95.85547360009514
small,no_route_arc_tokens,PPO,1.00_0.00,1351.70725,13.342192489190019,0.8344625721739115,1.204694463116592,1351.70725,0.8344625721739115,0.8344625721739115,True,0,1.1508845000062138,99.82175020000432
small,no_route_arc_tokens,PPO,0.75_0.25,1351.70725,11.52236540627757,0.8344625721739115,1.0403784698950507,1016.6610288515693,0.8859415466041962,0.8859415466041962,True,0,1.3197104999562725,99.82175020000432
small,no_route_arc_tokens,PPO,0.50_0.50,1453.33525,10.575552363908418,0.8972015730077758,0.9548887401768776,731.9554011819542,0.9260451565923267,0.9260451565923267,True,0,1.2552792000351474,99.82175020000432
small,no_route_arc_tokens,PPO,0.25_0.75,1636.43025,10.024564871890627,1.0102333886262702,0.9051389272118702,416.62598615391795,0.9314125425654702,0.9314125425654702,True,0,1.2935832000803202,99.82175020000432
small,no_route_arc_tokens,PPO,0.00_1.00,1553.2372500000001,10.506100350409186,0.9588750454888313,0.9486177726291817,10.506100350409186,0.9486177726291817,0.9486177726291817,True,0,1.6764850999461487,99.82175020000432
large,heuristic,Heuristic,1.00_0.00,30261.408023000007,2053.8653122673177,1.0,1.0,30261.408023000007,1.0,1.0,True,0,0.0,
large,heuristic,Heuristic,0.75_0.25,30261.408023000007,2053.8653122673177,1.0,1.0,23209.522345316833,1.0,1.0,True,0,0.0,
large,heuristic,Heuristic,0.50_0.50,30261.408023000007,2053.8653122673177,1.0,1.0,16157.636667633662,1.0,1.0,True,0,0.0,
large,heuristic,Heuristic,0.25_0.75,30261.408023000007,2053.8653122673177,1.0,1.0,9105.75098995049,1.0,1.0,True,0,0.0,
large,heuristic,Heuristic,0.00_1.00,30261.408023000007,2053.8653122673177,1.0,1.0,2053.8653122673177,1.0,1.0,True,0,0.0,
large,full_transformer,PPO,1.00_0.00,30261.408023000007,2053.8653122673177,1.0,1.0,30261.408023000007,1.0,1.0,True,0,1.9663221000228077,278.9024642999284
large,full_transformer,PPO,0.75_0.25,30261.408023000007,2053.8653122673177,1.0,1.0,23209.522345316833,1.0,1.0,True,0,2.8293014999944717,278.9024642999284
large,full_transformer,PPO,0.50_0.50,30261.408023000007,2053.8653122673177,1.0,1.0,16157.636667633662,1.0,1.0,True,0,2.834608700009994,278.9024642999284
large,full_transformer,PPO,0.25_0.75,30261.408023000007,2053.8653122673177,1.0,1.0,9105.75098995049,1.0,1.0,True,0,2.7803780999965966,278.9024642999284
large,full_transformer,PPO,0.00_1.00,30261.408023000007,2053.8653122673177,1.0,1.0,2053.8653122673177,1.0,1.0,True,0,2.934965099906549,278.9024642999284
large,hybrid_transformer_fc,PPO,1.00_0.00,30261.408023000007,2053.8653122673177,1.0,1.0,30261.408023000007,1.0,1.0,True,0,1.8288176000351086,280.2916687000543
large,hybrid_transformer_fc,PPO,0.75_0.25,30261.408023000007,2053.8653122673177,1.0,1.0,23209.522345316833,1.0,1.0,True,0,2.8708820999599993,280.2916687000543
large,hybrid_transformer_fc,PPO,0.50_0.50,30261.408023000007,2053.8653122673177,1.0,1.0,16157.636667633662,1.0,1.0,True,0,2.9143993000034243,280.2916687000543
large,hybrid_transformer_fc,PPO,0.25_0.75,30261.408023000007,2053.8653122673177,1.0,1.0,9105.75098995049,1.0,1.0,True,0,2.7983823000686243,280.2916687000543
large,hybrid_transformer_fc,PPO,0.00_1.00,30261.408023000007,2053.8653122673177,1.0,1.0,2053.8653122673177,1.0,1.0,True,0,3.0840920000337064,280.2916687000543
large,no_preference_token,PPO,1.00_0.00,30261.408023000007,2053.8653122673177,1.0,1.0,30261.408023000007,1.0,1.0,True,0,2.0098291999893263,276.6849308999954
large,no_preference_token,PPO,0.75_0.25,30261.408023000007,2053.8653122673177,1.0,1.0,23209.522345316833,1.0,1.0,True,0,2.8839743999997154,276.6849308999954
large,no_preference_token,PPO,0.50_0.50,30261.408023000007,2053.8653122673177,1.0,1.0,16157.636667633662,1.0,1.0,True,0,2.8862769999541342,276.6849308999954
large,no_preference_token,PPO,0.25_0.75,30261.408023000007,2053.8653122673177,1.0,1.0,9105.75098995049,1.0,1.0,True,0,2.883618799969554,276.6849308999954
large,no_preference_token,PPO,0.00_1.00,30261.408023000007,2053.8653122673177,1.0,1.0,2053.8653122673177,1.0,1.0,True,0,2.92701860005036,276.6849308999954
large,no_route_arc_tokens,PPO,1.00_0.00,30261.408023000007,2053.8653122673177,1.0,1.0,30261.408023000007,1.0,1.0,True,0,1.7839426000136882,204.04388770007063
large,no_route_arc_tokens,PPO,0.75_0.25,30261.408023000007,2053.8653122673177,1.0,1.0,23209.522345316833,1.0,1.0,True,0,2.632489899988286,204.04388770007063
large,no_route_arc_tokens,PPO,0.50_0.50,30261.408023000007,2053.8653122673177,1.0,1.0,16157.636667633662,1.0,1.0,True,0,2.3848280999809504,204.04388770007063
large,no_route_arc_tokens,PPO,0.25_0.75,30261.408023000007,2053.8653122673177,1.0,1.0,9105.75098995049,1.0,1.0,True,0,2.574310600059107,204.04388770007063
large,no_route_arc_tokens,PPO,0.00_1.00,30261.408023000007,2053.8653122673177,1.0,1.0,2053.8653122673177,1.0,1.0,True,0,2.2122469999594614,204.04388770007063
